Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	7	1
2	0	9	1
3	0	17	1
4	0	20	1
5	0	94	1
6	1	3	1
7	1	4	1
8	1	5	1
9	1	6	1
10	1	7	1
11	1	10	1
12	1	14	1
13	1	15	1
14	1	18	1
15	1	19	1
16	1	21	1
17	1	22	1
18	1	24	1
19	1	25	1
20	1	32	1
21	1	35	1
22	1	36	1
23	1	40	1
24	1	41	1
25	1	45	1
26	1	48	1
27	1	55	1
28	1	63	1
29	1	78	1
30	1	82	1
31	1	83	1
32	1	86	1
33	1	92	1
34	1	95	1
35	1	105	1
36	1	109	1
37	1	111	1
38	1	116	1
39	1	122	1
40	1	124	1
41	1	128	1
42	1	143	1
43	1	147	1
44	1	155	1
45	2	3	1
46	2	4	1
47	2	5	1
48	2	18	1
49	2	22	1
50	2	28	1
51	2	35	1
52	2	38	1
53	2	44	1
54	2	57	1
55	2	58	1
56	2	59	1
57	2	60	1
58	2	64	1
59	2	72	1
60	2	93	1
61	2	115	1
62	2	139	1
63	3	4	1
64	3	8	1
65	3	9	1
66	3	14	1
67	3	19	1
68	3	20	1
69	3	21	1
70	3	23	1
71	3	29	1
72	3	30	1
73	3	42	1
74	3	51	1
75	3	52	1
76	3	55	1
77	3	60	1
78	3	61	1
79	3	66	1
80	3	71	1
81	3	72	1
82	3	73	1
83	3	88	1
84	3	101	1
85	3	125	1
86	3	154	1
87	3	159	1
88	4	5	1
89	4	6	1
90	4	7	1
91	4	10	1
92	4	16	1
93	4	25	1
94	4	27	1
95	4	41	1
96	4	42	1
97	4	45	1
98	4	53	1
99	4	62	1
100	4	65	1
101	4	66	1
102	4	78	1
103	4	85	1
104	4	137	1
105	5	6	1
106	5	15	1
107	5	47	1
108	5	53	1
109	5	54	1
110	5	89	1
111	5	92	1
112	5	105	1
113	5	148	1
114	6	8	1
115	6	9	1
116	6	11	1
117	6	12	1
118	6	15	1
119	6	23	1
120	6	24	1
121	6	37	1
122	6	46	1
123	6	49	1
124	6	51	1
125	6	53	1
126	6	73	1
127	6	79	1
128	6	95	1
129	6	110	1
130	6	112	1
131	6	120	1
132	6	144	1
133	6	150	1
134	6	151	1
135	7	8	1
136	7	10	1
137	7	11	1
138	7	13	1
139	7	14	1
140	7	16	1
141	7	17	1
142	7	23	1
143	7	28	1
144	7	31	1
145	7	33	1
146	7	37	1
147	7	41	1
148	7	52	1
149	7	60	1
150	7	63	1
151	7	64	1
152	7	69	1
153	7	70	1
154	7	81	1
155	7	85	1
