Link_index	Source	Destination	Capacity(kbps)
0	0	36	1
1	0	90	1
2	0	104	1
3	0	125	1
4	1	2	1
5	1	10	1
6	1	23	1
7	1	30	1
8	1	126	1
9	1	144	1
10	1	148	1
11	2	5	1
12	2	20	1
13	2	52	1
14	2	63	1
15	2	113	1
16	2	128	1
17	2	133	1
18	2	135	1
19	3	31	1
20	3	77	1
21	3	108	1
22	3	125	1
23	3	126	1
24	4	5	1
25	4	50	1
26	4	100	1
27	4	133	1
28	4	144	1
29	4	145	1
30	5	21	1
31	5	51	1
32	5	56	1
33	5	57	1
34	5	155	1
35	6	9	1
36	6	62	1
37	6	63	1
38	6	82	1
39	6	115	1
40	6	123	1
41	6	125	1
42	6	128	1
43	7	28	1
44	7	29	1
45	7	32	1
46	7	34	1
47	7	43	1
48	7	46	1
49	7	51	1
50	7	54	1
51	7	63	1
52	7	72	1
53	7	110	1
54	8	18	1
55	8	37	1
56	8	66	1
57	8	82	1
58	8	86	1
59	8	98	1
60	8	126	1
61	8	141	1
62	8	142	1
63	9	22	1
64	9	28	1
65	9	86	1
66	9	108	1
67	9	120	1
68	9	133	1
69	9	153	1
70	9	157	1
71	10	26	1
72	10	41	1
73	10	91	1
74	10	125	1
75	10	126	1
76	10	140	1
77	10	141	1
78	10	152	1
79	11	32	1
80	11	84	1
81	11	92	1
82	11	98	1
83	12	40	1
84	12	48	1
85	12	63	1
86	12	77	1
87	12	82	1
88	12	111	1
89	12	130	1
90	13	32	1
91	13	44	1
92	13	74	1
93	13	81	1
94	13	105	1
95	13	125	1
96	14	40	1
97	14	67	1
98	14	92	1
99	14	98	1
100	14	102	1
101	14	109	1
102	15	34	1
103	15	53	1
104	15	67	1
105	15	82	1
106	15	111	1
107	15	125	1
108	16	27	1
109	16	33	1
110	16	58	1
111	16	64	1
112	16	65	1
113	16	68	1
114	16	69	1
115	16	81	1
116	16	104	1
117	16	135	1
118	16	153	1
119	17	23	1
120	17	40	1
121	17	44	1
122	17	55	1
123	17	56	1
124	17	65	1
125	17	116	1
126	17	134	1
127	18	49	1
128	18	68	1
129	18	75	1
130	18	129	1
131	19	78	1
132	19	87	1
133	19	104	1
134	19	123	1
135	20	84	1
136	21	31	1
137	21	35	1
138	21	40	1
139	21	42	1
140	21	60	1
141	21	78	1
142	21	93	1
143	21	103	1
144	21	128	1
145	21	143	1
146	21	145	1
147	22	43	1
148	22	56	1
149	22	66	1
150	22	67	1
151	22	86	1
152	22	94	1
153	22	119	1
154	22	137	1
155	22	144	1
156	22	146	1
157	22	150	1
158	22	153	1
159	23	24	1
160	23	30	1
161	23	109	1
162	23	118	1
163	23	130	1
164	23	134	1
165	23	141	1
166	23	145	1
167	24	48	1
168	24	53	1
169	24	60	1
170	24	70	1
171	24	94	1
172	24	119	1
173	24	149	1
174	25	27	1
175	25	29	1
176	25	33	1
177	25	36	1
178	25	38	1
179	25	42	1
180	25	51	1
181	25	58	1
182	25	67	1
183	25	69	1
184	25	82	1
185	25	88	1
186	25	91	1
187	25	97	1
188	25	133	1
189	25	146	1
190	26	32	1
191	26	90	1
192	26	104	1
193	26	108	1
194	26	110	1
195	26	120	1
196	26	126	1
197	26	134	1
198	26	145	1
199	27	30	1
200	27	108	1
201	27	126	1
202	27	129	1
203	27	150	1
204	28	31	1
205	28	37	1
206	28	42	1
207	28	71	1
208	28	75	1
209	28	105	1
210	28	151	1
211	29	44	1
212	29	47	1
213	29	104	1
214	29	155	1
215	29	156	1
216	30	32	1
217	30	45	1
218	30	57	1
219	30	109	1
220	30	110	1
221	30	133	1
222	30	148	1
223	30	150	1
224	30	157	1
225	30	159	1
226	31	36	1
227	31	94	1
228	31	97	1
229	31	101	1
230	31	113	1
231	31	155	1
232	32	55	1
233	32	60	1
234	32	79	1
235	32	95	1
236	32	107	1
237	32	147	1
238	33	61	1
239	33	83	1
240	33	119	1
241	33	129	1
242	33	146	1
243	34	43	1
244	34	77	1
245	34	86	1
246	34	99	1
247	34	137	1
248	35	43	1
249	35	46	1
250	35	57	1
251	35	62	1
252	35	113	1
253	35	146	1
254	36	53	1
255	36	57	1
256	36	91	1
257	36	124	1
258	37	42	1
259	37	93	1
260	37	102	1
261	37	134	1
262	37	154	1
263	38	56	1
264	38	74	1
265	38	90	1
266	38	121	1
267	38	132	1
268	38	156	1
269	39	79	1
270	39	81	1
271	39	93	1
272	39	110	1
