Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	3	1
2	0	4	1
3	0	5	1
4	0	6	1
5	0	7	1
6	0	8	1
7	0	14	1
8	0	15	1
9	0	16	1
10	0	23	1
11	0	26	1
12	0	30	1
13	0	40	1
14	0	41	1
15	0	49	1
16	1	2	1
17	1	6	1
18	1	11	1
19	1	16	1
20	1	18	1
21	1	21	1
22	1	29	1
23	1	48	1
24	2	3	1
25	2	4	1
26	2	5	1
27	2	22	1
28	2	25	1
29	2	30	1
30	2	33	1
31	2	36	1
32	2	42	1
33	2	43	1
34	2	45	1
35	4	8	1
36	4	34	1
37	4	39	1
38	4	41	1
39	5	10	1
40	5	12	1
41	5	14	1
42	5	19	1
43	5	20	1
44	5	24	1
45	5	27	1
46	5	47	1
47	5	49	1
48	6	7	1
49	6	9	1
50	6	17	1
51	6	24	1
52	7	18	1
53	7	25	1
54	7	40	1
55	7	44	1
56	8	9	1
57	8	35	1
58	9	10	1
59	9	11	1
60	9	12	1
61	9	13	1
62	9	15	1
63	9	22	1
64	9	35	1
65	9	44	1
66	10	17	1
67	10	23	1
68	10	31	1
69	11	13	1
70	11	20	1
71	11	26	1
72	13	28	1
73	13	32	1
74	13	38	1
75	14	19	1
76	14	21	1
77	14	29	1
78	14	34	1
79	16	37	1
80	17	36	1
81	17	39	1
82	19	28	1
83	22	27	1
84	25	43	1
85	29	31	1
86	29	42	1
87	30	32	1
88	31	33	1
89	31	37	1
90	32	38	1
91	32	47	1
92	34	46	1
93	35	45	1
94	35	48	1
95	42	46	1
