Link_index	Source	Destination	Capacity(kbps)
0	0	4	1
1	0	18	1
2	0	20	1
3	0	29	1
4	0	37	1
5	0	53	1
6	0	61	1
7	0	69	1
8	0	71	1
9	0	73	1
10	0	74	1
11	1	13	1
12	1	44	1
13	1	70	1
14	2	17	1
15	2	31	1
16	2	41	1
17	2	53	1
18	2	57	1
19	2	79	1
20	3	7	1
21	3	12	1
22	3	20	1
23	3	22	1
24	3	44	1
25	3	54	1
26	3	74	1
27	4	6	1
28	4	13	1
29	4	14	1
30	4	32	1
31	4	35	1
32	4	45	1
33	4	54	1
34	4	75	1
35	4	76	1
36	5	7	1
37	5	9	1
38	5	19	1
39	5	21	1
40	5	23	1
41	5	40	1
42	5	42	1
43	5	53	1
44	6	16	1
45	6	20	1
46	6	28	1
47	6	31	1
48	6	32	1
49	6	37	1
50	6	39	1
51	6	40	1
52	6	43	1
53	6	66	1
54	6	72	1
55	7	9	1
56	7	13	1
57	7	21	1
58	7	67	1
59	8	20	1
60	8	24	1
61	8	47	1
62	8	51	1
63	9	23	1
64	9	26	1
65	9	32	1
66	9	35	1
67	9	43	1
68	9	45	1
69	9	55	1
70	10	18	1
71	10	20	1
72	10	21	1
73	10	28	1
74	10	47	1
75	10	55	1
76	10	66	1
77	10	71	1
78	11	30	1
79	11	31	1
80	11	40	1
81	11	43	1
82	11	59	1
83	11	74	1
84	12	17	1
85	12	41	1
86	12	47	1
87	12	49	1
88	12	60	1
89	12	62	1
90	12	66	1
91	13	27	1
92	13	48	1
93	13	57	1
94	13	58	1
95	13	60	1
96	13	66	1
97	13	74	1
98	14	15	1
99	14	21	1
100	14	48	1
101	14	73	1
102	15	24	1
103	15	37	1
104	15	38	1
105	15	40	1
106	15	43	1
107	15	51	1
108	15	57	1
109	15	62	1
110	16	21	1
111	16	30	1
112	16	79	1
113	17	20	1
114	17	24	1
115	17	28	1
116	17	29	1
117	17	34	1
118	17	44	1
119	17	45	1
120	17	56	1
121	17	61	1
122	17	67	1
123	18	26	1
124	18	34	1
125	18	42	1
126	18	67	1
127	18	68	1
128	19	31	1
129	19	46	1
130	19	53	1
131	19	68	1
132	20	24	1
133	20	33	1
134	20	55	1
135	20	61	1
136	20	69	1
137	20	75	1
138	21	22	1
139	21	25	1
140	21	39	1
141	21	46	1
142	21	55	1
143	21	56	1
144	21	63	1
145	21	70	1
146	21	74	1
147	22	51	1
148	22	69	1
149	22	72	1
150	22	76	1
151	22	78	1
152	23	27	1
153	23	29	1
154	23	30	1
155	23	41	1
156	23	44	1
157	23	51	1
158	23	60	1
159	23	66	1
160	23	68	1
161	24	38	1
162	24	49	1
163	24	55	1
164	24	57	1
165	24	58	1
166	24	66	1
167	25	31	1
168	25	40	1
169	25	42	1
170	25	52	1
171	25	53	1
172	25	54	1
173	25	59	1
174	26	29	1
175	26	33	1
176	26	42	1
177	26	56	1
178	26	60	1
179	26	65	1
180	26	76	1
181	26	77	1
182	27	36	1
183	27	50	1
184	27	53	1
185	27	61	1
186	27	62	1
187	28	40	1
188	28	63	1
189	28	71	1
190	28	73	1
191	29	34	1
192	29	52	1
193	29	63	1
194	29	79	1
195	30	40	1
196	30	78	1
197	30	79	1
198	31	34	1
199	31	55	1
200	31	57	1
201	31	58	1
202	31	68	1
203	31	76	1
204	32	60	1
205	33	37	1
206	33	41	1
207	33	47	1
208	33	58	1
209	35	70	1
210	36	55	1
211	36	59	1
212	36	64	1
213	37	45	1
214	37	67	1
215	37	70	1
216	37	76	1
217	38	46	1
218	38	47	1
219	38	68	1
220	38	71	1
221	38	78	1
222	39	40	1
223	39	50	1
224	39	52	1
225	39	69	1
226	40	50	1
227	40	52	1
228	40	73	1
229	40	78	1
230	41	44	1
231	41	46	1
232	41	69	1
233	41	74	1
234	41	76	1
235	42	47	1
236	42	52	1
237	42	70	1
238	42	76	1
239	43	48	1
240	43	66	1
241	43	74	1
242	44	62	1
243	44	79	1
244	45	54	1
245	46	57	1
246	46	58	1
247	47	48	1
248	47	60	1
249	47	63	1
250	47	64	1
251	47	68	1
252	48	57	1
253	48	65	1
254	48	71	1
255	49	55	1
256	49	60	1
257	49	61	1
258	49	71	1
259	49	75	1
260	50	53	1
261	50	73	1
262	50	79	1
263	51	52	1
264	51	62	1
265	51	67	1
266	51	72	1
267	52	56	1
268	52	73	1
269	53	58	1
270	53	60	1
271	53	61	1
272	53	70	1
273	54	55	1
274	54	56	1
275	54	58	1
276	54	62	1
277	54	65	1
278	54	73	1
279	55	61	1
280	56	65	1
281	56	68	1
282	56	70	1
283	57	69	1
284	58	59	1
285	58	64	1
286	58	68	1
287	59	67	1
288	59	70	1
289	61	67	1
290	62	73	1
291	63	69	1
292	63	78	1
293	64	75	1
294	65	68	1
295	65	74	1
296	65	78	1
297	67	68	1
298	67	78	1
299	71	72	1
300	71	73	1
301	71	75	1
302	72	74	1
303	72	79	1
