Link_index	Source	Destination	Capacity(kbps)
0	0	15	1
1	0	17	1
2	0	21	1
3	0	26	1
4	0	36	1
5	0	41	1
6	1	17	1
7	1	34	1
8	1	37	1
9	1	41	1
10	1	43	1
11	1	47	1
12	2	3	1
13	2	11	1
14	2	23	1
15	2	25	1
16	2	32	1
17	2	33	1
18	2	48	1
19	3	14	1
20	3	23	1
21	3	27	1
22	3	30	1
23	3	40	1
24	4	13	1
25	4	31	1
26	4	40	1
27	4	41	1
28	4	48	1
29	5	21	1
30	5	32	1
31	5	47	1
32	6	13	1
33	6	18	1
34	6	29	1
35	6	32	1
36	6	46	1
37	6	47	1
38	7	12	1
39	7	30	1
40	7	32	1
41	7	39	1
42	7	44	1
43	8	13	1
44	8	18	1
45	8	19	1
46	8	28	1
47	8	34	1
48	8	36	1
49	8	37	1
50	8	41	1
51	9	13	1
52	9	36	1
53	10	24	1
54	10	26	1
55	11	17	1
56	11	28	1
57	11	44	1
58	12	18	1
59	12	48	1
60	12	49	1
61	13	21	1
62	14	25	1
63	14	35	1
64	14	44	1
65	14	49	1
66	15	16	1
67	15	22	1
68	15	32	1
69	15	35	1
70	15	46	1
71	16	19	1
72	16	21	1
73	16	35	1
74	16	40	1
75	16	42	1
76	17	27	1
77	17	32	1
78	17	34	1
79	17	37	1
80	18	27	1
81	18	34	1
82	18	49	1
83	19	25	1
84	19	44	1
85	20	29	1
86	20	33	1
87	20	47	1
88	21	30	1
89	21	35	1
90	22	47	1
91	23	31	1
92	23	39	1
93	24	38	1
94	24	39	1
95	24	47	1
96	25	32	1
97	25	34	1
98	26	33	1
99	26	34	1
100	26	40	1
101	27	28	1
102	27	39	1
103	27	44	1
104	27	45	1
105	29	47	1
106	30	45	1
107	31	37	1
108	31	40	1
109	31	47	1
110	32	34	1
111	32	36	1
112	32	48	1
113	32	49	1
114	33	36	1
115	35	37	1
116	35	48	1
117	35	49	1
118	36	46	1
119	36	47	1
120	38	39	1
121	38	40	1
122	41	44	1
123	41	49	1
124	44	47	1
125	45	49	1
