Link_index	Source	Destination	Capacity(kbps)
0	0	22	1
1	0	42	1
2	0	56	1
3	0	57	1
4	0	64	1
5	0	89	1
6	0	94	1
7	0	103	1
8	0	115	1
9	0	124	1
10	0	141	1
11	0	152	1
12	0	158	1
13	0	161	1
14	0	164	1
15	0	167	1
16	0	176	1
17	0	182	1
18	0	191	1
19	0	212	1
20	1	13	1
21	1	42	1
22	1	46	1
23	1	49	1
24	1	51	1
25	1	55	1
26	1	65	1
27	1	67	1
28	1	85	1
29	1	89	1
30	1	93	1
31	1	111	1
32	1	155	1
33	1	158	1
34	1	163	1
35	1	169	1
36	1	175	1
37	1	184	1
38	1	186	1
39	1	190	1
40	1	196	1
41	2	3	1
42	2	11	1
43	2	53	1
44	2	69	1
45	2	73	1
46	2	99	1
47	2	108	1
48	2	121	1
49	2	129	1
50	2	131	1
51	2	143	1
52	2	186	1
53	2	205	1
54	2	211	1
55	2	214	1
56	3	15	1
57	3	27	1
58	3	45	1
59	3	58	1
60	3	87	1
61	3	101	1
62	3	106	1
63	3	108	1
64	3	120	1
65	3	126	1
66	3	144	1
67	3	152	1
68	3	153	1
69	3	158	1
70	3	172	1
71	3	180	1
72	3	192	1
73	3	200	1
74	3	201	1
75	3	204	1
76	3	216	1
77	4	43	1
78	4	63	1
79	4	65	1
80	4	99	1
81	4	112	1
82	4	117	1
83	4	145	1
84	4	150	1
85	4	151	1
86	4	156	1
87	4	162	1
88	4	166	1
89	4	178	1
90	4	191	1
91	4	212	1
92	4	215	1
93	5	19	1
94	5	39	1
95	5	58	1
96	5	67	1
97	5	81	1
98	5	114	1
99	5	115	1
100	5	129	1
101	5	137	1
102	5	143	1
103	5	144	1
104	5	155	1
105	5	157	1
106	5	164	1
107	5	167	1
108	5	172	1
109	5	190	1
110	5	213	1
111	5	214	1
112	5	215	1
113	6	9	1
114	6	14	1
115	6	16	1
116	6	17	1
117	6	23	1
118	6	33	1
119	6	44	1
120	6	50	1
121	6	65	1
122	6	93	1
123	6	141	1
124	6	148	1
125	6	168	1
126	6	193	1
127	7	14	1
128	7	17	1
129	7	29	1
130	7	31	1
131	7	37	1
132	7	45	1
133	7	48	1
134	7	50	1
135	7	53	1
136	7	65	1
137	7	66	1
138	7	71	1
139	7	72	1
140	7	100	1
141	7	102	1
142	7	133	1
143	7	141	1
144	7	159	1
145	7	172	1
146	7	186	1
147	7	191	1
148	7	196	1
149	7	207	1
150	7	208	1
151	7	209	1
152	7	212	1
153	8	11	1
154	8	25	1
155	8	34	1
156	8	39	1
157	8	49	1
158	8	66	1
159	8	93	1
160	8	94	1
161	8	105	1
162	8	110	1
163	8	111	1
164	8	113	1
165	8	117	1
166	8	133	1
167	8	144	1
168	8	157	1
169	8	175	1
170	8	177	1
171	8	178	1
172	8	190	1
173	8	197	1
174	9	14	1
175	9	15	1
176	9	18	1
177	9	23	1
178	9	32	1
179	9	34	1
180	9	40	1
181	9	60	1
182	9	61	1
183	9	62	1
184	9	80	1
185	9	97	1
186	9	98	1
187	9	99	1
188	9	108	1
189	9	139	1
190	9	145	1
191	9	146	1
192	9	150	1
193	9	161	1
194	9	163	1
195	9	170	1
196	9	175	1
197	9	189	1
198	9	195	1
199	10	15	1
200	10	17	1
201	10	19	1
202	10	26	1
203	10	38	1
204	10	52	1
205	10	69	1
206	10	70	1
207	10	80	1
208	10	81	1
209	10	87	1
210	10	100	1
211	10	104	1
212	10	106	1
213	10	140	1
214	10	158	1
215	10	173	1
216	10	176	1
217	10	179	1
218	10	189	1
219	10	190	1
220	10	199	1
221	10	210	1
222	11	17	1
223	11	19	1
224	11	25	1
225	11	38	1
226	11	53	1
227	11	59	1
228	11	65	1
229	11	75	1
230	11	78	1
231	11	84	1
