Link_index	Source	Destination	Capacity(kbps)
0	0	13	1
1	0	39	1
2	0	44	1
3	1	23	1
4	1	37	1
5	1	48	1
6	4	5	1
7	4	27	1
8	5	24	1
9	5	38	1
10	5	42	1
11	6	7	1
12	6	13	1
13	6	14	1
14	6	20	1
15	6	33	1
16	6	41	1
17	6	43	1
18	7	38	1
19	8	18	1
20	8	36	1
21	8	41	1
22	9	13	1
23	10	18	1
24	10	32	1
25	10	34	1
26	10	47	1
27	11	29	1
28	11	44	1
29	12	23	1
30	13	18	1
31	13	22	1
32	15	16	1
33	15	27	1
34	16	40	1
35	17	25	1
36	17	35	1
37	17	38	1
38	17	47	1
39	18	41	1
40	18	45	1
41	18	49	1
42	19	29	1
43	19	38	1
44	20	48	1
45	21	40	1
46	21	46	1
47	24	45	1
48	26	31	1
49	26	32	1
50	26	40	1
51	27	37	1
52	27	38	1
53	30	40	1
54	31	40	1
55	31	49	1
56	32	37	1
57	33	37	1
58	33	45	1
59	34	37	1
60	38	47	1
61	39	44	1
62	41	42	1
63	41	43	1
