Link_index	Source	Destination	Capacity(kbps)
0	0	39	1
1	1	5	1
2	1	15	1
3	1	22	1
4	1	29	1
5	1	39	1
6	2	16	1
7	2	18	1
8	3	7	1
9	3	14	1
10	3	27	1
11	4	23	1
12	5	27	1
13	5	38	1
14	6	28	1
15	6	30	1
16	8	25	1
17	9	12	1
18	9	17	1
19	9	18	1
20	10	24	1
21	11	30	1
22	11	35	1
23	12	25	1
24	12	27	1
25	13	15	1
26	13	30	1
27	14	19	1
28	14	24	1
29	14	27	1
30	15	18	1
31	15	26	1
32	17	19	1
33	17	23	1
34	19	32	1
35	19	39	1
36	20	24	1
37	21	34	1
38	21	37	1
39	23	37	1
40	24	34	1
41	24	36	1
42	30	39	1
43	31	34	1
44	31	36	1
45	32	33	1
46	34	39	1
47	37	39	1
