Link_index	Source	Destination	Capacity(kbps)
0	0	11	1
1	0	14	1
2	0	20	1
3	0	29	1
4	0	33	1
5	0	37	1
6	0	38	1
7	0	41	1
8	0	48	1
9	0	55	1
10	0	60	1
11	0	67	1
12	0	68	1
13	0	82	1
14	0	83	1
15	0	85	1
16	1	12	1
17	1	29	1
18	1	39	1
19	1	50	1
20	1	59	1
21	1	78	1
22	2	14	1
23	2	26	1
24	2	47	1
25	2	53	1
26	2	55	1
27	2	62	1
28	2	65	1
29	2	70	1
30	2	80	1
31	3	13	1
32	3	38	1
33	3	39	1
34	3	43	1
35	3	53	1
36	3	59	1
37	3	73	1
38	3	76	1
39	3	82	1
40	3	83	1
41	4	30	1
42	4	32	1
43	4	38	1
44	4	41	1
45	4	45	1
46	4	48	1
47	4	51	1
48	4	80	1
49	5	21	1
50	5	47	1
51	5	63	1
52	5	77	1
53	5	89	1
54	6	33	1
55	6	45	1
56	6	47	1
57	6	54	1
58	6	60	1
59	6	64	1
60	6	67	1
61	6	69	1
62	6	71	1
63	6	78	1
64	6	86	1
65	7	14	1
66	7	27	1
67	7	30	1
68	7	36	1
69	7	43	1
70	7	53	1
71	7	64	1
72	7	89	1
73	8	27	1
74	8	33	1
75	8	43	1
76	8	64	1
77	8	73	1
78	8	81	1
79	8	85	1
80	8	86	1
81	9	11	1
82	9	16	1
83	9	27	1
84	9	37	1
85	9	39	1
86	9	48	1
87	9	57	1
88	9	63	1
89	9	65	1
90	9	68	1
91	9	74	1
92	9	75	1
93	9	87	1
94	10	17	1
95	10	26	1
96	10	74	1
97	10	82	1
98	10	88	1
99	11	19	1
100	11	34	1
101	11	47	1
102	11	48	1
103	11	49	1
104	12	13	1
105	12	32	1
106	12	52	1
107	12	72	1
108	12	83	1
109	13	31	1
110	13	48	1
111	13	63	1
112	13	71	1
113	14	37	1
114	14	41	1
115	14	44	1
116	14	46	1
117	14	51	1
118	14	61	1
119	14	67	1
120	14	74	1
121	15	22	1
122	15	31	1
123	15	36	1
124	15	37	1
125	15	39	1
126	15	49	1
127	15	60	1
128	15	68	1
129	15	69	1
130	15	73	1
131	15	87	1
132	16	49	1
133	16	54	1
134	16	55	1
135	16	71	1
136	16	81	1
137	16	86	1
138	16	89	1
139	17	20	1
140	17	21	1
141	17	33	1
142	17	49	1
143	17	66	1
144	17	80	1
145	17	82	1
146	17	85	1
147	18	21	1
148	18	24	1
149	18	46	1
150	18	48	1
151	18	64	1
152	18	74	1
153	18	79	1
154	18	82	1
155	18	84	1
156	19	35	1
157	19	37	1
158	19	46	1
159	19	48	1
160	19	51	1
161	19	53	1
162	19	57	1
163	19	69	1
164	19	87	1
165	20	54	1
166	20	78	1
167	21	23	1
168	21	24	1
169	21	31	1
170	21	51	1
171	21	53	1
172	21	62	1
173	21	65	1
174	21	73	1
175	21	74	1
176	21	78	1
177	21	83	1
178	21	85	1
179	22	24	1
180	22	27	1
181	22	63	1
182	22	77	1
183	23	29	1
184	23	32	1
185	23	52	1
186	23	71	1
187	23	81	1
188	23	88	1
189	24	26	1
190	24	28	1
191	24	34	1
192	24	35	1
193	24	48	1
194	24	52	1
195	24	56	1
196	24	66	1
197	24	67	1
198	24	75	1
199	25	29	1
200	25	36	1
201	25	38	1
202	25	53	1
203	25	57	1
204	25	78	1
205	25	80	1
206	25	86	1
207	26	32	1
208	26	33	1
209	26	41	1
210	26	56	1
211	26	62	1
212	26	65	1
213	26	73	1
214	26	77	1
215	26	78	1
216	26	80	1
217	27	33	1
218	27	36	1
219	27	41	1
220	27	49	1
221	27	58	1
222	28	44	1
223	28	53	1
224	28	85	1
225	28	87	1
226	29	57	1
227	29	60	1
