Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	7	1
3	0	8	1
4	0	14	1
5	0	16	1
6	0	18	1
7	0	20	1
8	0	29	1
9	0	32	1
10	0	33	1
11	0	38	1
12	1	3	1
13	1	4	1
14	1	5	1
15	1	6	1
16	1	7	1
17	1	9	1
18	1	11	1
19	1	13	1
20	1	15	1
21	1	25	1
22	1	26	1
23	1	31	1
24	1	33	1
25	1	36	1
26	1	39	1
27	2	3	1
28	2	5	1
29	2	12	1
30	2	13	1
31	2	15	1
32	2	19	1
33	2	20	1
34	2	25	1
35	2	27	1
36	2	32	1
37	2	34	1
38	3	4	1
39	3	5	1
40	3	6	1
41	3	10	1
42	3	11	1
43	3	14	1
44	3	16	1
45	3	17	1
46	3	19	1
47	3	22	1
48	4	6	1
49	4	7	1
50	4	8	1
51	4	15	1
52	4	21	1
53	4	23	1
54	4	24	1
55	4	26	1
56	5	8	1
57	5	10	1
58	5	13	1
59	5	17	1
60	5	18	1
61	5	21	1
62	5	22	1
63	5	24	1
64	5	30	1
65	5	33	1
66	6	11	1
67	6	12	1
68	6	14	1
69	6	22	1
70	6	27	1
71	6	30	1
72	6	31	1
73	7	9	1
74	7	24	1
75	8	9	1
76	8	12	1
77	8	20	1
78	8	28	1
79	9	10	1
80	9	23	1
81	9	27	1
82	10	30	1
83	10	36	1
84	10	37	1
85	11	19	1
86	11	31	1
87	11	37	1
88	12	29	1
89	12	38	1
90	13	17	1
91	13	35	1
92	14	16	1
93	14	29	1
94	14	35	1
95	16	25	1
96	17	18	1
97	18	23	1
98	18	37	1
99	18	39	1
100	19	26	1
101	20	21	1
102	20	34	1
103	21	34	1
104	22	32	1
105	24	36	1
106	25	28	1
107	26	28	1
108	29	39	1
109	30	35	1
110	32	38	1
