Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	6	1
2	0	23	1
3	0	34	1
4	1	2	1
5	1	3	1
6	1	7	1
7	1	9	1
8	1	30	1
9	1	32	1
10	2	3	1
11	2	4	1
12	2	5	1
13	2	7	1
14	2	8	1
15	2	9	1
16	2	10	1
17	2	11	1
18	2	15	1
19	2	16	1
20	2	17	1
21	2	20	1
22	2	21	1
23	2	24	1
24	2	27	1
25	2	29	1
26	2	39	1
27	2	44	1
28	2	48	1
29	3	4	1
30	3	5	1
31	3	6	1
32	3	8	1
33	3	13	1
34	3	14	1
35	3	28	1
36	3	38	1
37	3	40	1
38	3	43	1
39	3	46	1
40	4	10	1
41	4	26	1
42	5	11	1
43	5	31	1
44	5	43	1
45	6	16	1
46	6	17	1
47	6	18	1
48	6	47	1
49	7	20	1
50	7	31	1
51	8	12	1
52	8	13	1
53	8	24	1
54	8	30	1
55	8	41	1
56	9	14	1
57	9	34	1
58	9	35	1
59	10	12	1
60	10	21	1
61	10	25	1
62	10	27	1
63	10	37	1
64	10	44	1
65	11	25	1
66	11	41	1
67	12	19	1
68	12	33	1
69	14	15	1
70	14	23	1
71	14	42	1
72	16	19	1
73	16	22	1
74	16	26	1
75	16	29	1
76	16	36	1
77	16	46	1
78	16	47	1
79	17	18	1
80	19	39	1
81	20	22	1
82	20	42	1
83	20	45	1
84	23	36	1
85	23	45	1
86	24	28	1
87	24	35	1
88	24	49	1
89	25	37	1
90	29	32	1
91	29	40	1
92	30	38	1
93	31	33	1
94	34	48	1
95	40	49	1
