Link_index	Source	Destination	Capacity(kbps)
0	0	14	1
1	0	22	1
2	0	28	1
3	0	49	1
4	0	54	1
5	0	55	1
6	0	62	1
7	0	68	1
8	0	87	1
9	0	88	1
10	0	101	1
11	0	111	1
12	0	119	1
13	1	2	1
14	1	18	1
15	1	19	1
16	1	20	1
17	1	31	1
18	1	54	1
19	1	67	1
20	1	68	1
21	1	73	1
22	1	77	1
23	1	84	1
24	1	96	1
25	1	117	1
26	2	6	1
27	2	9	1
28	2	10	1
29	2	24	1
30	2	27	1
31	2	45	1
32	2	65	1
33	2	67	1
34	2	76	1
35	2	86	1
36	2	89	1
37	2	116	1
38	3	17	1
39	3	27	1
40	3	39	1
41	3	40	1
42	3	47	1
43	3	56	1
44	3	62	1
45	3	76	1
46	3	91	1
47	3	95	1
48	3	105	1
49	3	106	1
50	4	13	1
51	4	20	1
52	4	25	1
53	4	27	1
54	4	34	1
55	4	62	1
56	4	64	1
57	4	67	1
58	4	70	1
59	4	73	1
60	4	78	1
61	4	83	1
62	4	100	1
63	4	102	1
64	4	103	1
65	4	105	1
66	4	115	1
67	5	10	1
68	5	12	1
69	5	15	1
70	5	22	1
71	5	27	1
72	5	28	1
73	5	30	1
74	5	35	1
75	5	43	1
76	5	50	1
77	5	54	1
78	5	63	1
79	5	70	1
80	5	81	1
81	5	83	1
82	5	101	1
83	5	106	1
84	5	108	1
85	5	117	1
86	6	11	1
87	6	41	1
88	6	59	1
89	6	94	1
90	7	9	1
91	7	11	1
92	7	22	1
93	7	25	1
94	7	33	1
95	7	40	1
96	7	41	1
97	7	44	1
98	7	53	1
99	7	75	1
100	7	96	1
101	7	114	1
102	7	116	1
103	7	119	1
104	8	28	1
105	8	50	1
106	8	61	1
107	8	96	1
108	8	113	1
109	8	115	1
110	9	19	1
111	9	31	1
112	9	33	1
113	9	39	1
114	9	47	1
115	9	48	1
116	9	52	1
117	9	59	1
118	9	68	1
119	9	82	1
120	9	91	1
121	9	101	1
122	9	107	1
123	10	12	1
124	10	18	1
125	10	22	1
126	10	25	1
127	10	31	1
128	10	33	1
129	10	39	1
130	10	46	1
131	10	67	1
132	10	77	1
133	10	78	1
134	10	84	1
135	10	86	1
136	10	92	1
137	10	106	1
138	11	57	1
139	11	62	1
140	11	72	1
141	11	73	1
142	11	80	1
143	11	109	1
144	12	13	1
145	12	30	1
146	12	40	1
147	12	42	1
148	12	58	1
149	12	77	1
150	12	86	1
151	12	87	1
152	12	93	1
153	12	97	1
154	12	115	1
155	13	30	1
156	13	35	1
157	13	38	1
158	13	42	1
159	13	50	1
160	13	51	1
161	13	57	1
162	13	93	1
163	13	96	1
164	13	97	1
165	13	111	1
166	14	21	1
167	14	22	1
168	14	26	1
169	14	37	1
170	14	39	1
171	14	86	1
172	14	112	1
173	14	113	1
174	14	114	1
175	14	115	1
176	14	119	1
177	15	16	1
178	15	18	1
179	15	39	1
180	15	52	1
181	15	59	1
182	15	60	1
183	15	84	1
184	15	94	1
185	15	100	1
186	15	104	1
187	15	107	1
188	16	30	1
189	16	37	1
190	16	46	1
191	16	64	1
192	16	81	1
193	16	89	1
194	16	92	1
195	16	97	1
196	16	108	1
197	17	24	1
198	17	25	1
199	17	32	1
200	17	40	1
201	17	49	1
202	17	77	1
203	17	85	1
204	17	88	1
205	17	95	1
206	17	103	1
207	17	116	1
208	18	20	1
209	18	24	1
210	18	35	1
211	18	38	1
212	18	54	1
213	18	64	1
214	18	68	1
215	18	88	1
216	18	103	1
217	18	105	1
218	19	26	1
219	19	28	1
220	19	31	1
221	19	39	1
222	19	45	1
223	19	52	1
224	19	53	1
225	19	55	1
226	19	58	1
227	19	61	1
228	19	76	1
229	19	81	1
230	19	92	1
231	19	103	1
232	19	107	1
233	19	110	1
234	20	22	1
235	20	36	1
236	20	49	1
237	20	57	1
238	20	68	1
