Link_index	Source	Destination	Capacity(kbps)
0	0	2	1
1	0	6	1
2	0	14	1
3	0	17	1
4	0	18	1
5	0	24	1
6	0	40	1
7	0	42	1
8	0	47	1
9	1	2	1
10	1	3	1
11	1	4	1
12	1	6	1
13	1	9	1
14	1	11	1
15	1	19	1
16	1	37	1
17	2	3	1
18	2	4	1
19	2	5	1
20	2	7	1
21	2	12	1
22	2	13	1
23	2	16	1
24	2	25	1
25	2	37	1
26	2	46	1
27	3	5	1
28	3	8	1
29	3	10	1
30	3	11	1
31	3	15	1
32	3	18	1
33	3	20	1
34	3	22	1
35	3	26	1
36	3	29	1
37	3	32	1
38	3	34	1
39	4	9	1
40	4	12	1
41	4	13	1
42	4	32	1
43	4	38	1
44	4	43	1
45	5	8	1
46	5	31	1
47	5	40	1
48	5	48	1
49	6	7	1
50	6	10	1
51	6	28	1
52	7	15	1
53	7	16	1
54	7	20	1
55	7	33	1
56	7	35	1
57	8	34	1
58	9	14	1
59	9	17	1
60	9	41	1
61	10	27	1
62	10	28	1
63	10	39	1
64	11	42	1
65	12	19	1
66	12	21	1
67	12	23	1
68	12	30	1
69	12	31	1
70	12	35	1
71	12	39	1
72	12	46	1
73	13	26	1
74	15	23	1
75	15	24	1
76	16	25	1
77	16	30	1
78	16	38	1
79	18	21	1
80	18	33	1
81	19	45	1
82	20	22	1
83	22	49	1
84	24	27	1
85	24	29	1
86	24	36	1
87	24	44	1
88	26	47	1
89	29	36	1
90	31	44	1
91	32	45	1
92	33	43	1
93	33	48	1
94	39	41	1
95	39	49	1
