Link_index	Source	Destination	Capacity(kbps)
0	0	16	1
1	0	48	1
2	1	5	1
3	1	14	1
4	1	28	1
5	2	4	1
6	2	5	1
7	2	34	1
8	2	42	1
9	3	22	1
10	3	46	1
11	3	48	1
12	4	22	1
13	4	31	1
14	4	44	1
15	4	47	1
16	5	6	1
17	5	20	1
18	5	21	1
19	5	27	1
20	6	15	1
21	6	28	1
22	6	39	1
23	6	49	1
24	7	27	1
25	7	43	1
26	8	12	1
27	8	17	1
28	9	20	1
29	9	23	1
30	9	25	1
31	9	33	1
32	10	11	1
33	10	13	1
34	10	36	1
35	11	15	1
36	11	18	1
37	11	31	1
38	11	39	1
39	11	49	1
40	12	17	1
41	12	27	1
42	12	38	1
43	12	45	1
44	13	22	1
45	14	16	1
46	14	25	1
47	14	27	1
48	14	44	1
49	14	47	1
50	15	25	1
51	15	28	1
52	15	42	1
53	16	18	1
54	16	23	1
55	16	29	1
56	17	35	1
57	18	26	1
58	18	30	1
59	19	45	1
60	24	26	1
61	24	38	1
62	24	45	1
63	25	40	1
64	26	45	1
65	29	37	1
66	30	31	1
67	30	43	1
68	30	44	1
69	32	38	1
70	38	45	1
71	38	46	1
72	38	47	1
73	39	48	1
74	40	41	1
75	42	46	1
76	45	48	1
