Link_index	Source	Destination	Capacity(kbps)
0	0	6	1
1	0	9	1
2	0	10	1
3	0	18	1
4	0	22	1
5	0	23	1
6	0	32	1
7	0	34	1
8	0	36	1
9	1	4	1
10	1	10	1
11	2	17	1
12	2	28	1
13	2	30	1
14	2	32	1
15	4	7	1
16	4	11	1
17	4	25	1
18	4	39	1
19	5	12	1
20	5	15	1
21	5	27	1
22	5	29	1
23	5	37	1
24	7	9	1
25	7	15	1
26	7	16	1
27	7	23	1
28	7	39	1
29	8	9	1
30	8	12	1
31	8	18	1
32	8	21	1
33	8	28	1
34	8	30	1
35	9	18	1
36	9	32	1
37	9	35	1
38	10	12	1
39	10	25	1
40	10	27	1
41	11	26	1
42	11	35	1
43	11	39	1
44	12	14	1
45	12	24	1
46	12	28	1
47	13	17	1
48	13	18	1
49	13	35	1
50	14	16	1
51	14	23	1
52	15	16	1
53	15	23	1
54	15	29	1
55	16	27	1
56	17	26	1
57	17	30	1
58	18	29	1
59	18	32	1
60	18	37	1
61	19	22	1
62	19	26	1
63	19	38	1
64	20	28	1
65	20	32	1
66	20	33	1
67	21	23	1
68	22	26	1
69	22	29	1
70	22	30	1
71	23	35	1
72	23	36	1
73	24	32	1
74	24	34	1
75	25	36	1
76	26	28	1
77	26	39	1
78	28	30	1
79	28	31	1
80	28	34	1
81	33	36	1
82	34	37	1
