Link_index	Source	Destination	Capacity(kbps)
0	0	3	1
1	0	4	1
2	0	5	1
3	0	6	1
4	0	7	1
5	0	17	1
6	0	19	1
7	0	21	1
8	0	22	1
9	0	29	1
10	0	30	1
11	0	35	1
12	0	41	1
13	1	3	1
14	1	13	1
15	1	29	1
16	1	33	1
17	2	3	1
18	2	4	1
19	2	8	1
20	2	9	1
21	2	11	1
22	2	15	1
23	2	30	1
24	2	35	1
25	2	38	1
26	2	40	1
27	3	4	1
28	3	5	1
29	3	6	1
30	3	7	1
31	3	8	1
32	3	9	1
33	3	11	1
34	3	12	1
35	3	13	1
36	3	21	1
37	3	24	1
38	3	26	1
39	3	28	1
40	3	33	1
41	3	39	1
42	3	42	1
43	3	44	1
44	3	45	1
45	4	5	1
46	4	6	1
47	4	9	1
48	4	10	1
49	4	11	1
50	4	13	1
51	4	17	1
52	4	18	1
53	4	27	1
54	4	28	1
55	4	41	1
56	4	47	1
57	5	7	1
58	5	8	1
59	5	14	1
60	5	17	1
61	5	18	1
62	5	21	1
63	5	22	1
64	5	25	1
65	5	26	1
66	5	28	1
67	5	34	1
68	5	39	1
69	6	10	1
70	6	12	1
71	6	24	1
72	6	39	1
73	6	49	1
74	7	15	1
75	7	19	1
76	7	23	1
77	7	45	1
78	8	10	1
79	8	12	1
80	8	16	1
81	8	18	1
82	8	19	1
83	8	25	1
84	8	32	1
85	8	36	1
86	8	37	1
87	8	38	1
88	9	14	1
89	9	15	1
90	9	16	1
91	9	20	1
92	9	22	1
93	9	24	1
94	9	25	1
95	9	27	1
96	9	32	1
97	9	34	1
98	9	36	1
99	9	43	1
100	9	46	1
101	9	47	1
102	11	34	1
103	11	42	1
104	12	14	1
105	12	16	1
106	12	26	1
107	12	30	1
108	12	31	1
109	14	20	1
110	14	46	1
111	15	46	1
112	16	40	1
113	17	20	1
114	17	27	1
115	21	23	1
116	22	23	1
117	22	31	1
118	25	35	1
119	25	43	1
120	26	31	1
121	26	33	1
122	26	44	1
123	28	29	1
124	28	37	1
125	28	41	1
126	28	42	1
127	31	32	1
128	31	48	1
129	32	36	1
130	32	45	1
131	33	37	1
132	33	38	1
133	34	40	1
134	34	48	1
135	36	49	1
136	37	44	1
137	40	43	1
138	41	48	1
139	41	49	1
140	43	47	1
